Frame, Time (ms), Delta (ms) , Memory (mb)
 6854,104946.516, 9.133,3719
 6855,104955.164, 8.652,3719
 6856,104964.828, 9.660,3719
 6857,104972.938, 8.110,3719
 6858,104982.484, 9.550,3719
 6859,104990.789, 8.300,3719
 6860,105001.141,10.356,3719
 6861,105009.336, 8.190,3719
 6862,105018.844, 9.513,3719
 6863,105026.836, 7.994,3719
 6864,105036.594, 9.760,3719
 6865,105045.055, 8.450,3719
 6866,105054.547, 9.502,3719
 6867,105062.813, 8.257,3719
 6868,105071.594, 8.788,3719
 6869,105081.188, 9.593,3719
 6870,105089.406, 8.216,3719
 6871,105099.641,10.230,3719
 6872,105107.813, 8.173,3719
 6873,105117.805, 9.995,3719
 6874,105126.273, 8.476,3719
 6875,105136.063, 9.783,3719
 6876,105144.727, 8.658,3719
 6877,105154.008, 9.283,3719
 6878,105162.531, 8.532,3719
 6879,105171.609, 9.075,3719
 6880,105180.719, 9.103,3719
 6881,105189.305, 8.583,3719
 6882,105199.445,10.149,3719
 6883,105207.430, 7.986,3719
 6884,105217.586,10.155,3719
 6885,105225.766, 8.178,3719
 6886,105235.266, 9.504,3719
 6887,105243.586, 8.320,3719
 6888,105253.047, 9.458,3719
 6889,105261.641, 8.588,3719
 6890,105271.305, 9.665,3719
 6891,105280.328, 9.021,3719
 6892,105289.320, 8.996,3719
 6893,105299.297, 9.976,3719
 6894,105307.484, 8.188,3719
 6895,105317.719,10.237,3719
 6896,105326.188, 8.468,3719
 6897,105336.555,10.372,3719
 6898,105345.367, 8.803,3719
 6899,105354.938, 9.581,3719
 6900,105364.484, 9.542,3719
 6901,105372.930, 8.448,3719
 6902,105382.820, 9.884,3719
 6903,105390.727, 7.904,3719
 6904,105400.773,10.056,3719
 6905,105409.023, 8.244,3719
 6906,105418.484, 9.460,3719
 6907,105426.805, 8.325,3719
 6908,105436.164, 9.361,3719
 6909,105444.805, 8.638,3719
 6910,105454.063, 9.255,3719
 6911,105462.836, 8.776,3719
 6912,105471.914, 9.081,3719
 6913,105480.422, 8.501,3719
 6914,105489.836, 9.422,3719
 6915,105500.266,10.428,3719
 6916,105508.188, 7.919,3719
 6917,105517.906, 9.722,3719
 6918,105526.211, 8.308,3719
 6919,105535.680, 9.457,3719
 6920,105543.953, 8.287,3719
 6921,105552.883, 8.921,3719
 6922,105562.563, 9.686,3719
 6923,105573.016,10.441,3719
 6924,105582.742, 9.729,3719
 6925,105590.555, 7.819,3719
 6926,105600.664,10.108,3719
 6927,105609.180, 8.514,3719
 6928,105619.836,10.659,3719
 6929,105629.203, 9.365,3719
 6930,105638.148, 8.943,3719
 6931,105647.266, 9.125,3719
 6932,105656.758, 9.486,3719
 6933,105667.281,10.529,3719
 6934,105675.922, 8.641,3719
 6935,105685.570, 9.642,3719
 6936,105693.695, 8.122,3719
 6937,105703.031, 9.338,3719
 6938,105710.805, 7.780,3719
 6939,105721.063,10.250,3719
 6940,105729.727, 8.668,3719
 6941,105738.750, 9.019,3719
 6942,105749.133,10.389,3719
 6943,105757.586, 8.451,3719
 6944,105767.758,10.174,3719
 6945,105775.742, 7.981,3719
 6946,105785.445, 9.703,3719
 6947,105794.164, 8.724,3719
 6948,105803.867, 9.703,3719
 6949,105812.234, 8.367,3719
 6950,105821.102, 8.862,3719
 6951,105829.148, 8.050,3719
 6952,105838.617, 9.468,3719
 6953,105849.797,11.176,3719
 6954,105858.102, 8.311,3719
 6955,105867.281, 9.179,3719
 6956,105876.023, 8.740,3719
 6957,105885.852, 9.826,3719
 6958,105893.977, 8.120,3719
 6959,105903.336, 9.360,3719
 6960,105912.672, 9.337,3719
 6961,105922.250, 9.586,3719
 6962,105932.211, 9.961,3719
 6963,105940.391, 8.179,3719
 6964,105950.453,10.058,3719
 6965,105959.836, 9.386,3719
 6966,105969.531, 9.698,3719
 6967,105978.188, 8.656,3719
 6968,105987.844, 9.655,3719
 6969,105996.734, 8.890,3719
 6970,106005.477, 8.740,3719
 6971,106015.547,10.074,3719
 6972,106023.773, 8.225,3719
 6973,106034.023,10.250,3719
 6974,106042.539, 8.514,3719
 6975,106051.336, 8.790,3719
 6976,106060.172, 8.841,3719
 6977,106069.680, 9.506,3719
 6978,106078.063, 8.387,3719
 6979,106087.430, 9.369,3719
 6980,106095.898, 8.467,3719
 6981,106105.133, 9.234,3719
 6982,106114.531, 9.401,3719
 6983,106122.836, 8.307,3719
 6984,106132.469, 9.631,3719
 6985,106140.453, 7.982,3719
 6986,106150.516,10.064,3719
 6987,106158.633, 8.108,3719
 6988,106168.516, 9.887,3719
 6989,106177.508, 9.000,3719
 6990,106186.008, 8.491,3719
 6991,106194.961, 8.955,3719
 6992,106205.133,10.177,3719
 6993,106214.141, 9.007,3719
 6994,106222.477, 8.336,3719
 6995,106232.078, 9.601,3719
 6996,106240.805, 8.723,3719
 6997,106251.023,10.220,3719
 6998,106259.922, 8.901,3719
 6999,106269.430, 9.509,3719
 7000,106278.234, 8.801,3719
 7001,106288.063, 9.829,3719
 7002,106297.844, 9.779,3719
 7003,106306.742, 8.895,3719
 7004,106317.609,10.873,3719
 7005,106325.578, 7.970,3719
 7006,106335.164, 9.584,3719
 7007,106343.898, 8.734,3719
 7008,106353.500, 9.604,3719
 7009,106362.672, 9.169,3719
 7010,106371.836, 9.166,3719
 7011,106381.172, 9.332,3719
 7012,106389.773, 8.604,3719
 7013,106399.789,10.014,3719
 7014,106407.836, 8.049,3719
 7015,106418.414,10.575,3720
 7016,106426.883, 8.470,3720
 7017,106436.422, 9.536,3720
 7018,106445.031, 8.611,3720
 7019,106454.023, 8.992,3720
 7020,106463.273, 9.257,3720
 7021,106472.297, 9.015,3720
 7022,106482.375,10.080,3720
 7023,106490.391, 8.021,3720
 7024,106500.094, 9.703,3720
 7025,106507.992, 7.894,3720
 7026,106517.719, 9.729,3720
 7027,106526.102, 8.385,3720
 7028,106535.594, 9.490,3720
 7029,106544.281, 8.694,3720
 7030,106553.844, 9.560,3720
 7031,106561.984, 8.136,3720
 7032,106571.617, 9.639,3720
 7033,106582.773,11.151,3720
 7034,106592.516, 9.739,3720
 7035,106602.438, 9.927,3720
 7036,106611.617, 9.178,3720
 7037,106621.734,10.119,3720
 7038,106630.711, 8.970,3720
 7039,106639.977, 9.270,3720
 7040,106650.164,10.192,3720
 7041,106659.117, 8.950,3720
 7042,106668.320, 9.201,3720
 7043,106678.555,10.236,3720
 7044,106688.898,10.347,3720
 7045,106699.211,10.309,3720
 7046,106706.398, 7.188,3720
 7047,106716.156, 9.758,3720
 7048,106724.461, 8.301,3720
 7049,106735.344,10.881,3720
 7050,106743.352, 8.009,3720
 7051,106752.641, 9.290,3720
 7052,106761.719, 9.078,3720
 7053,106771.281, 9.566,3720
 7054,106779.883, 8.604,3720
 7055,106789.453, 9.566,3720
 7056,106799.633,10.174,3720
 7057,106807.430, 7.802,3720
 7058,106816.578, 9.148,3720
 7059,106824.422, 7.846,3720
 7060,106835.352,10.923,3720
 7061,106843.805, 8.459,3720
 7062,106853.281, 9.480,3720
 7063,106861.344, 8.058,3720
 7064,106872.102,10.760,3720
 7065,106881.781, 9.679,3720
 7066,106890.039, 8.255,3720
 7067,106899.266, 9.234,3720
 7068,106907.352, 8.079,3720
 7069,106917.781,10.434,3720
 7070,106926.922, 9.144,3720
 7071,106936.422, 9.490,3720
 7072,106944.875, 8.460,3720
 7073,106954.555, 9.676,3720
 7074,106964.836,10.283,3720
 7075,106973.555, 8.722,3720
 7076,106983.688,10.127,3720
 7077,106991.242, 7.559,3720
 7078,107001.641,10.394,3719
 7079,107010.922, 9.284,3719
 7080,107020.180, 9.254,3719
 7081,107028.680, 8.497,3719
 7082,107038.039, 9.359,3719
 7083,107047.063, 9.031,3719
 7084,107055.930, 8.867,3719
 7085,107065.633, 9.698,3719
 7086,107073.227, 7.602,3719
 7087,107083.734,10.505,3719
 7088,107092.508, 8.774,3719
 7089,107101.906, 9.398,3719
 7090,107110.305, 8.394,3719
 7091,107119.641, 9.337,3719
 7092,107128.695, 9.050,3719
 7093,107137.977, 9.285,3719
 7094,107146.984, 9.003,3719
 7095,107155.203, 8.228,3719
 7096,107164.750, 9.544,3719
 7097,107173.195, 8.449,3719
 7098,107183.695,10.494,3719
 7099,107192.078, 8.382,3719
 7100,107202.430,10.358,3719
 7101,107211.313, 8.879,3719
 7102,107220.695, 9.383,3719
 7103,107229.492, 8.802,3719
 7104,107239.195, 9.702,3719
 7105,107248.680, 9.477,3719
 7106,107256.773, 8.100,3719
 7107,107266.688, 9.913,3719
 7108,107274.680, 7.993,3719
 7109,107284.742,10.061,3719
 7110,107293.273, 8.536,3719
 7111,107302.781, 9.502,3719
 7112,107311.438, 8.656,3719
 7113,107320.805, 9.367,3719
 7114,107329.641, 8.830,3719
 7115,107338.633, 8.997,3719
 7116,107348.031, 9.397,3719
 7117,107356.469, 8.441,3719
 7118,107366.445, 9.980,3719
 7119,107374.539, 8.090,3719
 7120,107385.711,11.174,3719
 7121,107394.586, 8.875,3719
 7122,107403.836, 9.253,3719
 7123,107411.367, 7.526,3719
 7124,107420.969, 9.599,3719
 7125,107428.922, 7.958,3719
 7126,107438.672, 9.748,3719
 7127,107447.477, 8.808,3719
 7128,107455.727, 8.247,3719
 7129,107465.016, 9.290,3719
 7130,107473.117, 8.102,3719
 7131,107482.742, 9.627,3719
 7132,107491.359, 8.612,3720
 7133,107502.102,10.743,3721
 7134,107510.688, 8.587,3721
 7135,107519.750, 9.060,3722
 7136,107528.023, 8.273,3722
 7137,107537.414, 9.392,3722
 7138,107546.195, 8.784,3722
 7139,107555.109, 8.909,3722
 7140,107564.469, 9.364,3722
 7141,107573.188, 8.721,3722
 7142,107582.969, 9.774,3722
 7143,107590.672, 7.706,3722
 7144,107601.180,10.510,3722
 7145,107610.211, 9.036,3722
 7146,107619.820, 9.604,3722
 7147,107628.516, 8.696,3722
 7148,107637.008, 8.488,3722
 7149,107646.773, 9.768,3722
 7150,107654.672, 7.895,3722
 7151,107663.531, 8.864,3722
 7152,107672.875, 9.347,3722
 7153,107682.469, 9.588,3722
 7154,107694.297,11.826,3722
 7155,107703.742, 9.447,3722
 7156,107711.359, 7.620,3722
 7157,107721.453,10.093,3722
 7158,107729.688, 8.234,3722
 7159,107739.117, 9.434,3722
 7160,107748.219, 9.098,3722
 7161,107757.117, 8.897,3722
 7162,107767.586,10.477,3722
 7163,107776.141, 8.548,3722
 7164,107785.164, 9.027,3722
 7165,107793.047, 7.877,3722
 7166,107802.211, 9.166,3722
 7167,107810.727, 8.514,3722
 7168,107820.086, 9.363,3722
 7169,107828.531, 8.449,3722
 7170,107838.125, 9.588,3722
 7171,107847.930, 9.810,3722
 7172,107856.516, 8.586,3722
 7173,107866.336, 9.811,3722
 7174,107874.070, 7.736,3722
 7175,107883.219, 9.151,3722
 7176,107891.195, 7.977,3722
 7177,107901.133, 9.937,3722
 7178,107909.320, 8.186,3722
 7179,107919.313, 9.991,3722
 7180,107928.430, 9.122,3722
 7181,107937.656, 9.221,3722
 7182,107946.086, 8.435,3722
 7183,107954.828, 8.742,3722
 7184,107963.805, 8.978,3722
 7185,107972.695, 8.882,3722
 7186,107982.023, 9.328,3722
 7187,107991.414, 9.392,3722
 7188,108002.344,10.936,3722
 7189,108010.742, 8.394,3722
 7190,108019.219, 8.486,3722
 7191,108027.469, 8.241,3722
 7192,108036.898, 9.434,3722
 7193,108045.266, 8.371,3722
 7194,108054.750, 9.477,3722
 7195,108063.547, 8.799,3722
 7196,108072.461, 8.917,3722
 7197,108081.398, 8.933,3722
 7198,108090.172, 8.776,3722
 7199,108099.781, 9.612,3721
 7200,108107.898, 8.115,3721
 7201,108118.563,10.669,3721
 7202,108126.859, 8.292,3721
 7203,108135.742, 8.879,3721
 7204,108142.992, 7.250,3721
 7205,108152.734, 9.746,3721
 7206,108161.148, 8.411,3721
 7207,108170.422, 9.276,3721
 7208,108178.789, 8.370,3721
 7209,108188.219, 9.425,3721
 7210,108197.906, 9.690,3721
 7211,108206.477, 8.571,3721
 7212,108215.750, 9.272,3721
 7213,108223.344, 7.588,3721
 7214,108232.141, 8.805,3721
 7215,108242.148,10.006,3721
 7216,108251.813, 9.663,3721
 7217,108260.484, 8.669,3721
 7218,108269.969, 9.485,3721
 7219,108278.594, 8.633,3721
 7220,108288.453, 9.849,3721
 7221,108297.523, 9.078,3721
 7222,108306.602, 9.081,3721
 7223,108316.438, 9.830,3721
 7224,108324.406, 7.966,3721
 7225,108334.195, 9.797,3721
 7226,108342.234, 8.036,3721
 7227,108352.055, 9.819,3721
 7228,108360.461, 8.408,3721
 7229,108370.055, 9.586,3721
 7230,108378.672, 8.620,3721
 7231,108388.359, 9.685,3722
 7232,108398.781,10.429,3722
 7233,108408.313, 9.525,3722
 7234,108417.727, 9.414,3722
 7235,108424.484, 6.761,3722
 7236,108434.523,10.038,3722
 7237,108442.109, 7.586,3722
 7238,108451.203, 9.094,3722
 7239,108459.961, 8.758,3722
 7240,108469.477, 9.516,3722
 7241,108478.547, 9.074,3722
 7242,108488.148, 9.598,3722
 7243,108497.789, 9.638,3722
 7244,108506.008, 8.217,3722
 7245,108515.945, 9.948,3722
 7246,108524.648, 8.693,3722
 7247,108535.125,10.481,3722
 7248,108542.586, 7.461,3722
 7249,108551.906, 9.320,3722
 7250,108560.148, 8.243,3722
 7251,108569.813, 9.666,3722
 7252,108578.430, 8.614,3722
 7253,108589.805,11.374,3722
 7254,108599.664, 9.858,3722
 7255,108608.195, 8.533,3722
 7256,108619.945,11.755,3722
 7257,108629.461, 9.509,3722
 7258,108639.133, 9.674,3722
 7259,108650.172,11.043,3723
 7260,108659.336, 9.160,3723
 7261,108669.641,10.299,3723
 7262,108679.711,10.076,3723
 7263,108689.898,10.188,3723
 7264,108699.742, 9.845,3723
 7265,108707.484, 7.745,3723
 7266,108717.906,10.418,3723
 7267,108726.172, 8.265,3723
 7268,108735.711, 9.539,3723
 7269,108744.195, 8.483,3723
 7270,108754.531,10.340,3723
 7271,108763.641, 9.104,3723
 7272,108772.680, 9.041,3723
 7273,108782.305, 9.623,3723
 7274,108790.594, 8.297,3723
 7275,108800.813,10.214,3723
 7276,108809.125, 8.310,3723
 7277,108818.813, 9.692,3723
 7278,108827.203, 8.393,3723
 7279,108836.711, 9.498,3723
 7280,108845.219, 8.518,3723
 7281,108854.703, 9.476,3723
 7282,108864.477, 9.775,3723
 7283,108873.383, 8.905,3723
 7284,108883.320, 9.938,3723
 7285,108890.797, 7.478,3723
 7286,108901.078,10.286,3723
 7287,108908.094, 7.011,3723
 7288,108919.477,11.387,3723
 7289,108928.398, 8.915,3723
 7290,108937.500, 9.109,3723
 7291,108946.367, 8.859,3723
 7292,108955.805, 9.444,3723
 7293,108965.734, 9.929,3723
 7294,108974.172, 8.441,3723
 7295,108984.250,10.074,3723
 7296,108992.633, 8.376,3723
 7297,109002.766,10.136,3723
 7298,109011.188, 8.424,3723
 7299,109020.164, 8.975,3723
 7300,109028.469, 8.304,3723
 7301,109038.500,10.036,3723
 7302,109047.734, 9.234,3723
 7303,109056.500, 8.765,3723
 7304,109065.734, 9.229,3723
 7305,109073.758, 8.031,3723
 7306,109083.656, 9.897,3723
 7307,109092.078, 8.419,3723
 7308,109102.305,10.228,3723
 7309,109110.805, 8.505,3723
 7310,109120.500, 9.692,3723
 7311,109129.320, 8.812,3723
 7312,109139.297, 9.981,3723
 7313,109149.227, 9.933,3723
 7314,109157.773, 8.544,3723
 7315,109168.469,10.698,3723
 7316,109177.023, 8.550,3723
 7317,109185.938, 8.922,3723
 7318,109194.750, 8.807,3723
 7319,109204.164, 9.418,3723
 7320,109211.922, 7.760,3723
 7321,109221.758, 9.831,3723
 7322,109230.992, 9.229,3723
 7323,109239.352, 8.363,3723
 7324,109249.633,10.282,3723
 7325,109257.859, 8.233,3723
 7326,109267.992,10.121,3723
 7327,109276.102, 8.120,3723
 7328,109285.766, 9.656,3723
 7329,109294.336, 8.573,3723
 7330,109303.750, 9.416,3723
 7331,109312.742, 8.989,3723
 7332,109322.711, 9.969,3723
 7333,109332.922,10.220,3723
 7334,109341.180, 8.252,3723
 7335,109352.164,10.982,3723
 7336,109360.648, 8.484,3723
 7337,109370.078, 9.434,3723
 7338,109378.867, 8.793,3723
 7339,109387.766, 8.888,3723
 7340,109399.773,12.011,3723
 7341,109406.891, 7.124,3723
 7342,109417.031,10.130,3723
 7343,109426.344, 9.313,3723
 7344,109436.016, 9.671,3723
 7345,109443.891, 7.882,3723
 7346,109453.703, 9.813,3723
 7347,109463.109, 9.407,3723
 7348,109471.984, 8.871,3723
 7349,109481.813, 9.826,3723
 7350,109489.430, 7.622,3723
 7351,109499.414, 9.980,3723
 7352,109508.813, 9.404,3723
 7353,109518.758, 9.940,3723
 7354,109527.461, 8.707,3723
 7355,109536.781, 9.318,3723
 7356,109544.391, 7.608,3723
 7357,109554.258, 9.876,3723
 7358,109563.875, 9.614,3723
 7359,109572.273, 8.396,3723
 7360,109582.633,10.359,3723
 7361,109591.258, 8.630,3723
 7362,109602.844,11.585,3723
 7363,109611.031, 8.184,3723
 7364,109619.922, 8.894,3723
 7365,109628.641, 8.713,3723
 7366,109638.547, 9.913,3725
 7367,109648.945,10.399,3725
 7368,109657.586, 8.635,3725
 7369,109667.938,10.356,3725
 7370,109675.992, 8.050,3725
 7371,109686.102,10.110,3725
 7372,109694.727, 8.622,3725
 7373,109704.141, 9.417,3725
 7374,109713.211, 9.073,3725
 7375,109722.648, 9.427,3725
 7376,109733.078,10.438,3725
 7377,109742.016, 8.931,3725
 7378,109752.641,10.626,3725
 7379,109761.258, 8.622,3725
 7380,109770.945, 9.688,3725
 7381,109779.781, 8.839,3725
 7382,109788.828, 9.045,3725
 7383,109798.375, 9.545,3725
 7384,109807.914, 9.539,3725
 7385,109817.117, 9.206,3725
 7386,109825.195, 8.077,3725
 7387,109835.641,10.439,3725
 7388,109844.047, 8.409,3725
 7389,109854.344,10.293,3725
 7390,109863.766, 9.431,3725
 7391,109872.555, 8.787,3725
 7392,109882.922,10.369,3725
 7393,109890.711, 7.788,3725
 7394,109901.078,10.365,3725
 7395,109910.633, 9.550,3725
 7396,109920.656,10.023,3725
 7397,109930.477, 9.829,3725
 7398,109940.383, 9.899,3725
 7399,109950.664,10.282,3725
 7400,109959.367, 8.706,3725
 7401,109969.227, 9.862,3725
 7402,109977.953, 8.718,3725
 7403,109987.703, 9.753,3725
 7404,109997.586, 9.886,3725
 7405,110007.000, 9.414,3725
 7406,110017.000, 9.996,3725
 7407,110024.492, 7.498,3725
 7408,110034.742,10.246,3725
 7409,110043.828, 9.090,3725
 7410,110053.703, 9.874,3725
 7411,110061.766, 8.059,3725
 7412,110071.719, 9.953,3725
 7413,110080.305, 8.585,3725
 7414,110088.938, 8.640,3725
 7415,110099.250,10.310,3725
 7416,110107.570, 8.325,3725
 7417,110118.328,10.751,3725
 7418,110126.547, 8.225,3725
 7419,110136.719,10.164,3725
 7420,110145.430, 8.715,3725
 7421,110155.977,10.543,3725
 7422,110165.438, 9.461,3725
 7423,110173.844, 8.409,3725
 7424,110184.359,10.514,3725
 7425,110193.188, 8.834,3725
 7426,110203.023, 9.828,3725
 7427,110213.070,10.047,3725
 7428,110221.859, 8.793,3725
 7429,110231.180, 9.319,3725
 7430,110240.211, 9.032,3724
 7431,110250.883,10.677,3724
 7432,110262.742,11.849,3724
 7433,110272.711, 9.969,3724
 7434,110284.258,11.557,3724
 7435,110294.195, 9.932,3724
 7436,110304.273,10.086,3724
 7437,110313.344, 9.062,3724
 7438,110323.742,10.395,3724
 7439,110334.805,11.067,3724
 7440,110343.703, 8.894,3724
 7441,110353.930,10.237,3725
 7442,110365.250,11.317,3725
 7443,110373.367, 8.116,3725
 7444,110383.930,10.561,3725
 7445,110392.453, 8.524,3725
 7446,110402.789,10.336,3725
 7447,110411.180, 8.394,3725
 7448,110419.648, 8.464,3725
 7449,110428.695, 9.046,3725
 7450,110438.250, 9.558,3725
 7451,110447.266, 9.014,3725
 7452,110457.078, 9.809,3725
 7453,110467.375,10.297,3725
 7454,110476.117, 8.746,3725
 7455,110486.828,10.713,3725
 7456,110495.344, 8.508,3725
 7457,110505.547,10.208,3725
 7458,110515.070, 9.521,3725
 7459,110523.531, 8.462,3725
 7460,110533.734,10.207,3725
 7461,110542.578, 8.845,3725
 7462,110552.578, 9.999,3725
 7463,110561.883, 9.302,3725
 7464,110571.352, 9.467,3725
 7465,110580.359, 9.009,3725
 7466,110591.000,10.636,3725
 7467,110601.867,10.876,3725
 7468,110611.242, 9.374,3725
 7469,110620.094, 8.850,3725
 7470,110630.234,10.139,3725
 7471,110639.961, 9.726,3725
 7472,110650.234,10.280,3725
 7473,110658.102, 7.857,3725
 7474,110668.031, 9.930,3725
 7475,110676.570, 8.549,3725
 7476,110687.117,10.540,3725
 7477,110696.156, 9.043,3725
 7478,110706.180,10.019,3725
 7479,110715.813, 9.636,3725
 7480,110724.703, 8.890,3725
 7481,110735.438,10.730,3725
 7482,110744.398, 8.963,3725
 7483,110753.938, 9.542,3725
 7484,110763.859, 9.925,3725
 7485,110773.195, 9.330,3725
 7486,110782.875, 9.683,3725
 7487,110791.547, 8.671,3725
 7488,110801.789,10.243,3725
 7489,110811.016, 9.226,3725
 7490,110820.977, 9.955,3725
 7491,110830.516, 9.549,3725
 7492,110841.094,10.570,3725
 7493,110851.891,10.806,3725
 7494,110861.141, 9.242,3725
 7495,110872.781,11.639,3725
 7496,110882.641, 9.862,3725
 7497,110890.500, 7.865,3725
 7498,110900.906,10.406,3725
 7499,110909.352, 8.439,3725
 7500,110919.688,10.336,3725
 7501,110929.172, 9.485,3725
 7502,110939.117, 9.946,3725
 7503,110949.250,10.140,3725
 7504,110957.797, 8.541,3725
 7505,110968.922,11.126,3725
 7506,110978.094, 9.172,3725
 7507,110988.102,10.006,3725
 7508,110997.422, 9.317,3725
 7509,111006.984, 9.565,3725
 7510,111017.422,10.437,3725
 7511,111026.148, 8.726,3725
 7512,111036.672,10.524,3725
 7513,111045.953, 9.279,3725
 7514,111055.203, 9.252,3725
 7515,111064.633, 9.426,3725
 7516,111073.984, 9.353,3725
 7517,111084.383,10.397,3725
 7518,111093.133, 8.753,3725
 7519,111103.898,10.771,3725
 7520,111112.641, 8.734,3725
 7521,111121.328, 8.686,3725
 7522,111131.102, 9.782,3725
 7523,111139.688, 8.585,3725
 7524,111149.656, 9.965,3725
 7525,111158.000, 8.345,3725
 7526,111168.406,10.404,3725
 7527,111177.250, 8.851,3725
 7528,111187.305,10.043,3725
 7529,111197.109, 9.816,3725
 7530,111205.844, 8.732,3725
 7531,111216.953,11.107,3725
 7532,111225.211, 8.259,3725
 7533,111235.672,10.461,3725
 7534,111244.414, 8.740,3725
 7535,111255.266,10.859,3725
 7536,111265.461,10.193,3725
 7537,111273.656, 8.185,3725
 7538,111283.961,10.305,3725
 7539,111292.813, 8.858,3725
 7540,111302.984,10.169,3725
 7541,111312.688, 9.704,3725
 7542,111323.203,10.518,3725
 7543,111333.813,10.613,3725
 7544,111342.820, 9.006,3725
 7545,111353.289,10.465,3725
 7546,111362.711, 9.426,3725
 7547,111372.711,10.000,3725
 7548,111382.516, 9.804,3725
 7549,111392.602,10.085,3725
 7550,111402.672,10.065,3725
 7551,111411.766, 9.098,3725
 7552,111421.781,10.014,3725
 7553,111431.422, 9.642,3725
 7554,111440.078, 8.655,3725
 7555,111450.523,10.452,3725
 7556,111458.844, 8.320,3725
 7557,111469.375,10.523,3725
 7558,111477.633, 8.261,3725
 7559,111488.531,10.903,3725
 7560,111497.703, 9.169,3725
 7561,111505.844, 8.143,3725
 7562,111516.102,10.252,3725
 7563,111525.188, 9.086,3725
 7564,111535.102, 9.919,3725
 7565,111544.375, 9.269,3725
 7566,111554.406,10.032,3725
 7567,111564.625,10.213,3725
 7568,111572.898, 8.281,3725
 7569,111582.547, 9.648,3725
 7570,111592.578,10.038,3725
 7571,111602.422, 9.837,3725
 7572,111611.617, 9.190,3725
 7573,111621.117, 9.504,3725
 7574,111631.344,10.226,3725
 7575,111640.008, 8.664,3725
 7576,111650.578,10.579,3725
 7577,111659.156, 8.576,3725
 7578,111668.734, 9.573,3725
 7579,111677.789, 9.054,3725
 7580,111687.906,10.119,3725
 7581,111698.750,10.844,3725
 7582,111707.484, 8.737,3725
 7583,111717.977,10.485,3725
 7584,111727.031, 9.056,3725
 7585,111737.055,10.026,3725
 7586,111746.180, 9.129,3725
 7587,111756.039, 9.849,3725
 7588,111766.172,10.140,3725
 7589,111775.320, 9.140,3725
