Frame, Time (ms), Delta (ms) , Memory (mb)
 5287,90449.641,12.318,3699
 5288,90461.133,11.490,3699
 5289,90471.641,10.512,3699
 5290,90481.875,10.227,3699
 5291,90491.766, 9.891,3699
 5292,90501.945,10.186,3699
 5293,90512.453,10.505,3699
 5294,90522.570,10.121,3699
 5295,90532.500, 9.923,3699
 5296,90542.547,10.048,3699
 5297,90552.398, 9.847,3699
 5298,90561.992, 9.597,3699
 5299,90573.188,11.199,3699
 5300,90583.008, 9.814,3699
 5301,90593.930,10.931,3699
 5302,90604.102,10.168,3699
 5303,90614.516,10.412,3699
 5304,90624.234, 9.721,3699
 5305,90635.000,10.761,3699
 5306,90645.016,10.013,3699
 5307,90655.727,10.717,3699
 5308,90666.070,10.342,3699
 5309,90676.930,10.862,3699
 5310,90688.477,11.545,3699
 5311,90700.391,11.911,3699
 5312,90713.672,13.284,3699
 5313,90727.445,13.776,3699
 5314,90741.109,13.662,3699
 5315,90753.711,12.602,3699
 5316,90765.469,11.760,3699
 5317,90777.789,12.319,3699
 5318,90790.063,12.272,3699
 5319,90801.500,11.439,3699
 5320,90813.836,12.336,3699
 5321,90826.281,12.445,3699
 5322,90839.031,12.745,3699
 5323,90851.820,12.794,3699
 5324,90865.508,13.685,3699
 5325,90878.344,12.831,3699
 5326,90890.672,12.335,3699
 5327,90902.641,11.976,3699
 5328,90914.734,12.084,3699
 5329,90925.547,10.819,3699
 5330,90937.758,12.203,3699
 5331,90948.953,11.204,3699
 5332,90960.602,11.650,3699
 5333,90973.375,12.766,3699
 5334,90985.242,11.868,3699
 5335,90999.016,13.773,3699
 5336,91011.797,12.782,3699
 5337,91024.078,12.280,3699
 5338,91036.109,12.031,3699
 5339,91048.414,12.303,3699
 5340,91060.188,11.779,3699
 5341,91071.844,11.655,3699
 5342,91084.945,13.108,3699
 5343,91096.742,11.784,3699
 5344,91108.891,12.154,3699
 5345,91120.258,11.368,3699
 5346,91131.813,11.553,3699
 5347,91143.766,11.956,3699
 5348,91155.797,12.029,3699
 5349,91167.766,11.970,3699
 5350,91180.516,12.750,3699
 5351,91192.867,12.348,3699
 5352,91206.430,13.564,3699
 5353,91218.398,11.970,3699
 5354,91232.797,14.397,3699
 5355,91246.758,13.963,3699
 5356,91260.297,13.541,3699
 5357,91272.563,12.262,3699
 5358,91284.719,12.156,3699
 5359,91296.828,12.109,3699
 5360,91308.414,11.587,3699
 5361,91319.734,11.319,3699
 5362,91331.008,11.275,3699
 5363,91341.734,10.721,3699
 5364,91353.586,11.857,3699
 5365,91364.164,10.575,3699
 5366,91375.906,11.744,3699
 5367,91388.523,12.619,3699
 5368,91400.484,11.957,3699
 5369,91413.977,13.501,3699
 5370,91426.227,12.243,3699
 5371,91439.281,13.059,3699
 5372,91451.633,12.349,3699
 5373,91463.430,11.796,3699
 5374,91475.727,12.298,3699
 5375,91487.133,11.404,3699
 5376,91498.234,11.103,3699
 5377,91508.859,10.624,3699
 5378,91520.094,11.232,3699
 5379,91531.586,11.501,3699
 5380,91541.922,10.332,3699
 5381,91555.047,13.121,3699
 5382,91566.500,11.461,3699
 5383,91577.828,11.324,3699
 5384,91588.461,10.633,3699
 5385,91599.070,10.606,3699
 5386,91610.039,10.971,3699
 5387,91621.508,11.468,3699
 5388,91631.336, 9.822,3699
 5389,91642.398,11.070,3699
 5390,91653.266,10.874,3699
 5391,91665.000,11.724,3699
 5392,91676.164,11.166,3699
 5393,91688.453,12.293,3699
 5394,91700.531,12.076,3699
 5395,91713.234,12.707,3699
 5396,91725.688,12.447,3699
 5397,91736.617,10.936,3699
 5398,91747.281,10.659,3700
 5399,91760.852,13.572,3700
 5400,91774.008,13.152,3700
 5401,91786.180,12.174,3700
 5402,91796.773,10.594,3700
 5403,91807.141,10.372,3700
 5404,91817.641,10.502,3700
 5405,91828.070,10.426,3700
 5406,91839.344,11.268,3700
 5407,91851.766,12.427,3700
 5408,91862.930,11.165,3700
 5409,91873.609,10.679,3700
 5410,91884.922,11.315,3700
 5411,91896.016,11.089,3700
 5412,91907.109,11.092,3700
 5413,91917.945,10.841,3700
 5414,91929.039,11.090,3700
 5415,91939.813,10.776,3700
 5416,91950.836,11.020,3700
 5417,91962.211,11.380,3700
 5418,91973.398,11.183,3700
 5419,91984.977,11.579,3700
 5420,91995.875,10.902,3701
 5421,92005.703, 9.824,3702
 5422,92017.633,11.931,3702
 5423,92028.031,10.394,3702
 5424,92039.734,11.705,3702
 5425,92051.602,11.871,3702
 5426,92063.953,12.354,3702
 5427,92076.305,12.347,3702
 5428,92086.977,10.675,3702
 5429,92097.477,10.496,3702
 5430,92106.961, 9.493,3702
 5431,92116.867, 9.904,3702
 5432,92127.094,10.216,3702
 5433,92137.828,10.736,3702
 5434,92149.109,11.285,3702
 5435,92159.617,10.514,3702
 5436,92171.016,11.389,3702
 5437,92181.922,10.916,3702
 5438,92192.625,10.696,3702
 5439,92203.391,10.764,3702
 5440,92215.414,12.024,3702
 5441,92227.484,12.073,3702
 5442,92238.852,11.364,3702
 5443,92250.633,11.785,3702
 5444,92262.969,12.340,3702
 5445,92275.617,12.645,3702
 5446,92286.016,10.392,3702
 5447,92296.781,10.766,3702
 5448,92307.656,10.875,3702
 5449,92318.008,10.353,3702
 5450,92328.250,10.247,3702
 5451,92338.727,10.469,3702
 5452,92349.313,10.596,3702
 5453,92359.742,10.420,3702
 5454,92369.734, 9.996,3702
 5455,92379.898,10.168,3702
 5456,92390.727,10.820,3702
 5457,92401.602,10.880,3702
 5458,92412.086,10.487,3702
 5459,92422.898,10.810,3702
 5460,92434.086,11.183,3702
 5461,92444.586,10.506,3702
 5462,92454.992,10.398,3702
 5463,92466.164,11.180,3702
 5464,92475.938, 9.775,3702
 5465,92485.508, 9.571,3702
 5466,92495.148, 9.640,3702
 5467,92504.953, 9.805,3702
 5468,92515.945,10.994,3702
 5469,92526.750,10.800,3702
 5470,92538.039,11.288,3702
 5471,92549.141,11.099,3702
 5472,92559.313,10.178,3702
 5473,92570.406,11.087,3702
 5474,92581.430,11.030,3702
 5475,92591.289, 9.863,3702
 5476,92601.938,10.644,3702
 5477,92612.836,10.893,3702
 5478,92624.445,11.611,3702
 5479,92634.086, 9.643,3702
 5480,92643.797, 9.714,3702
 5481,92655.469,11.665,3702
 5482,92668.039,12.574,3702
 5483,92679.734,11.697,3702
 5484,92691.797,12.057,3701
 5485,92704.180,12.386,3701
 5486,92713.805, 9.625,3701
 5487,92724.477,10.674,3701
 5488,92734.750,10.271,3701
 5489,92744.477, 9.726,3701
 5490,92753.914, 9.444,3701
 5491,92764.617,10.700,3701
 5492,92774.602, 9.986,3701
 5493,92784.734,10.125,3701
 5494,92795.938,11.210,3701
 5495,92805.117, 9.174,3701
 5496,92815.125,10.014,3701
 5497,92824.930, 9.808,3701
 5498,92835.563,10.629,3701
 5499,92845.852,10.285,3701
 5500,92857.000,11.148,3701
 5501,92868.945,11.946,3701
 5502,92879.320,10.371,3701
 5503,92891.250,11.934,3701
 5504,92901.703,10.451,3701
 5505,92912.039,10.337,3701
 5506,92922.000, 9.961,3701
 5507,92932.008,10.004,3701
 5508,92941.703, 9.702,3701
 5509,92951.727,10.017,3701
 5510,92961.523, 9.801,3701
 5511,92972.211,10.687,3701
 5512,92985.570,13.362,3701
 5513,92996.898,11.331,3701
 5514,93008.906,12.007,3701
 5515,93020.219,11.310,3701
 5516,93031.055,10.834,3701
 5517,93043.156,12.107,3701
 5518,93054.344,11.178,3701
 5519,93066.375,12.033,3701
 5520,93077.586,11.217,3701
 5521,93089.773,12.184,3701
 5522,93102.195,12.420,3701
 5523,93112.625,10.437,3701
 5524,93124.281,11.657,3701
 5525,93135.305,11.024,3701
 5526,93145.742,10.430,3701
 5527,93155.492, 9.753,3701
 5528,93166.172,10.677,3701
 5529,93176.078, 9.908,3701
 5530,93185.969, 9.896,3701
 5531,93197.250,11.276,3701
 5532,93207.641,10.392,3701
 5533,93218.352,10.707,3701
 5534,93228.680,10.330,3701
 5535,93239.766,11.086,3701
 5536,93251.766,11.998,3701
 5537,93263.273,11.511,3701
 5538,93274.945,11.673,3701
 5539,93286.586,11.638,3701
 5540,93299.297,12.712,3701
 5541,93310.578,11.286,3701
 5542,93322.352,11.767,3701
 5543,93332.680,10.328,3701
 5544,93343.141,10.464,3701
 5545,93353.625,10.488,3701
 5546,93364.250,10.622,3701
 5547,93375.016,10.757,3701
 5548,93386.117,11.110,3701
 5549,93396.555,10.439,3701
 5550,93407.594,11.041,3701
 5551,93418.602,11.003,3701
 5552,93428.570, 9.968,3701
 5553,93438.547, 9.981,3701
 5554,93448.336, 9.778,3702
 5555,93458.891,10.563,3702
 5556,93469.797,10.902,3703
 5557,93480.422,10.626,3703
 5558,93491.281,10.864,3703
 5559,93501.344,10.058,3703
 5560,93512.609,11.266,3703
 5561,93522.063, 9.454,3703
 5562,93532.172,10.113,3703
 5563,93543.133,10.956,3703
 5564,93552.430, 9.296,3703
 5565,93562.539,10.110,3703
 5566,93572.953,10.419,3703
 5567,93583.109,10.151,3703
 5568,93593.633,10.533,3703
 5569,93605.180,11.542,3703
 5570,93615.914,10.737,3703
 5571,93627.414,11.492,3703
 5572,93641.406,13.992,3703
 5573,93653.945,12.544,3703
 5574,93665.703,11.752,3703
 5575,93676.625,10.931,3703
 5576,93687.234,10.605,3703
 5577,93697.453,10.215,3703
 5578,93707.961,10.515,3703
 5579,93718.688,10.718,3703
 5580,93730.117,11.435,3703
 5581,93739.727, 9.603,3703
 5582,93749.836,10.115,3703
 5583,93760.352,10.515,3703
 5584,93770.461,10.110,3703
 5585,93780.852,10.392,3703
 5586,93791.203,10.351,3703
 5587,93803.094,11.888,3703
 5588,93814.688,11.590,3703
 5589,93825.813,11.134,3703
 5590,93836.789,10.969,3703
 5591,93847.492,10.711,3703
 5592,93858.633,11.141,3703
 5593,93869.367,10.727,3703
 5594,93880.219,10.856,3703
 5595,93891.891,11.669,3703
 5596,93902.969,11.084,3703
 5597,93913.719,10.741,3703
 5598,93924.516,10.806,3703
 5599,93935.367,10.841,3703
 5600,93946.961,11.605,3703
 5601,93959.414,12.445,3703
 5602,93970.469,11.061,3703
 5603,93982.383,11.910,3703
 5604,93993.375,10.992,3703
 5605,94004.625,11.257,3703
 5606,94015.578,10.952,3703
 5607,94026.438,10.852,3703
 5608,94037.109,10.675,3703
 5609,94047.523,10.414,3703
 5610,94057.703,10.179,3703
 5611,94067.922,10.221,3703
 5612,94078.938,11.014,3703
 5613,94088.945,10.010,3703
 5614,94098.523, 9.574,3703
 5615,94110.445,11.919,3703
 5616,94121.234,10.797,3703
 5617,94131.266,10.026,3703
 5618,94143.133,11.871,3703
 5619,94153.625,10.495,3703
 5620,94165.430,11.802,3703
 5621,94177.586,12.153,3703
 5622,94188.445,10.860,3703
 5623,94198.805,10.362,3703
 5624,94209.492,10.682,3703
 5625,94219.367, 9.876,3703
 5626,94231.086,11.721,3703
 5627,94241.992,10.903,3703
 5628,94254.148,12.156,3703
 5629,94266.117,11.972,3703
 5630,94278.219,12.105,3703
 5631,94289.953,11.734,3703
 5632,94301.367,11.410,3703
 5633,94313.234,11.866,3703
 5634,94324.563,11.329,3703
 5635,94335.961,11.400,3703
 5636,94348.023,12.055,3703
 5637,94358.414,10.399,3703
 5638,94368.680,10.260,3703
 5639,94378.891,10.220,3703
 5640,94389.516,10.619,3703
 5641,94400.578,11.069,3703
 5642,94411.227,10.642,3703
 5643,94421.727,10.496,3703
 5644,94432.547,10.824,3703
 5645,94443.727,11.179,3703
 5646,94455.875,12.156,3703
 5647,94466.758,10.877,3703
 5648,94477.461,10.703,3703
 5649,94488.445,10.982,3703
 5650,94500.016,11.570,3703
 5651,94511.203,11.195,3703
 5652,94522.094,10.883,3703
 5653,94533.250,11.163,3703
 5654,94545.063,11.805,3703
 5655,94555.164,10.106,3703
 5656,94567.078,11.915,3704
 5657,94578.141,11.061,3704
 5658,94588.570,10.432,3704
 5659,94600.148,11.575,3704
 5660,94610.070, 9.921,3704
 5661,94620.758,10.689,3704
 5662,94630.992,10.232,3704
 5663,94642.633,11.644,3704
 5664,94653.922,11.291,3704
 5665,94666.953,13.031,3704
 5666,94679.164,12.208,3704
 5667,94690.773,11.608,3704
 5668,94702.258,11.491,3704
 5669,94712.984,10.720,3704
 5670,94723.813,10.828,3704
 5671,94734.422,10.608,3704
 5672,94744.766,10.347,3704
 5673,94757.359,12.588,3704
 5674,94769.492,12.141,3704
 5675,94781.109,11.611,3704
 5676,94792.258,11.151,3704
 5677,94803.484,11.230,3704
 5678,94814.789,11.299,3704
 5679,94825.633,10.853,3704
 5680,94835.766,10.130,3704
 5681,94846.906,11.141,3704
 5682,94859.609,12.704,3704
 5683,94870.563,10.951,3704
 5684,94881.500,10.933,3704
 5685,94892.539,11.045,3704
 5686,94903.078,10.537,3704
 5687,94913.047, 9.967,3704
 5688,94924.492,11.445,3704
 5689,94935.445,10.955,3704
 5690,94946.742,11.298,3704
 5691,94957.273,10.532,3704
 5692,94967.641,10.368,3704
 5693,94979.148,11.504,3704
 5694,94989.500,10.351,3704
 5695,95000.125,10.622,3704
 5696,95010.664,10.539,3704
 5697,95021.930,11.273,3704
 5698,95031.883, 9.952,3704
 5699,95041.797, 9.910,3704
 5700,95052.078,10.283,3704
 5701,95062.828,10.750,3704
 5702,95073.898,11.073,3704
 5703,95084.633,10.734,3704
 5704,95096.031,11.391,3704
 5705,95107.719,11.694,3704
 5706,95120.289,12.571,3704
 5707,95132.781,12.488,3704
 5708,95144.344,11.561,3704
 5709,95155.484,11.142,3704
 5710,95167.430,11.949,3704
 5711,95179.859,12.425,3704
 5712,95192.117,12.263,3704
 5713,95204.000,11.880,3704
 5714,95215.508,11.512,3705
 5715,95226.117,10.606,3705
 5716,95237.148,11.031,3705
 5717,95248.523,11.377,3705
 5718,95260.961,12.441,3705
 5719,95275.813,14.845,3705
 5720,95289.391,13.577,3705
 5721,95301.109,11.724,3706
 5722,95313.148,12.039,3706
 5723,95324.773,11.624,3706
 5724,95336.102,11.328,3707
 5725,95349.320,13.214,3707
 5726,95360.070,10.755,3707
 5727,95371.859,11.787,3707
 5728,95382.578,10.717,3707
 5729,95393.844,11.271,3707
 5730,95405.109,11.259,3707
 5731,95417.148,12.042,3707
 5732,95427.773,10.625,3707
 5733,95438.813,11.039,3707
 5734,95449.547,10.734,3707
 5735,95459.969,10.425,3707
 5736,95471.586,11.621,3707
 5737,95483.367,11.772,3707
 5738,95494.453,11.085,3707
 5739,95505.656,11.202,3707
 5740,95518.484,12.832,3707
 5741,95528.664,10.178,3707
 5742,95538.742,10.075,3707
 5743,95551.938,13.205,3707
 5744,95562.563,10.626,3707
 5745,95573.570,11.007,3707
 5746,95584.008,10.432,3707
 5747,95595.188,11.179,3707
 5748,95606.227,11.043,3707
 5749,95617.125,10.897,3707
 5750,95628.109,10.984,3707
 5751,95640.094,11.985,3707
 5752,95651.555,11.459,3707
 5753,95663.148,11.597,3707
 5754,95674.195,11.044,3707
 5755,95685.047,10.854,3707
 5756,95696.789,11.741,3707
 5757,95708.570,11.786,3707
 5758,95718.852,10.279,3707
 5759,95730.914,12.058,3707
 5760,95742.563,11.651,3707
 5761,95753.461,10.898,3707
 5762,95764.625,11.164,3707
 5763,95776.164,11.540,3707
 5764,95787.156,10.990,3707
 5765,95798.773,11.621,3707
 5766,95810.836,12.063,3707
 5767,95823.164,12.323,3707
 5768,95837.117,13.952,3707
 5769,95849.078,11.961,3707
 5770,95860.961,11.889,3707
 5771,95873.453,12.486,3707
 5772,95886.438,12.987,3707
 5773,95899.141,12.704,3707
 5774,95913.531,14.394,3707
 5775,95926.242,12.709,3707
 5776,95940.180,13.937,3707
 5777,95951.820,11.642,3707
 5778,95963.773,11.946,3707
 5779,95975.875,12.103,3707
 5780,95988.453,12.583,3707
 5781,96000.938,12.486,3707
 5782,96013.383,12.441,3707
 5783,96024.961,11.579,3707
 5784,96036.266,11.310,3707
 5785,96049.070,12.797,3707
 5786,96061.992,12.923,3707
 5787,96074.961,12.975,3707
 5788,96087.773,12.805,3706
 5789,96101.086,13.311,3706
 5790,96113.070,11.984,3706
 5791,96124.422,11.352,3706
 5792,96136.500,12.082,3706
 5793,96149.461,12.957,3706
 5794,96161.688,12.229,3706
 5795,96172.117,10.431,3706
 5796,96183.031,10.908,3706
 5797,96196.758,13.733,3706
 5798,96208.523,11.764,3706
 5799,96219.664,11.141,3706
 5800,96231.508,11.841,3706
 5801,96244.523,13.023,3706
 5802,96257.648,13.119,3706
 5803,96270.273,12.628,3706
 5804,96285.547,15.277,3706
 5805,96298.266,12.717,3706
 5806,96310.852,12.587,3706
 5807,96323.008,12.150,3706
 5808,96335.602,12.602,3706
 5809,96348.078,12.467,3706
 5810,96360.227,12.155,3706
 5811,96372.805,12.571,3706
 5812,96384.742,11.940,3706
 5813,96398.773,14.030,3706
 5814,96412.336,13.564,3706
 5815,96424.055,11.718,3706
 5816,96435.617,11.572,3706
 5817,96447.992,12.364,3706
 5818,96459.883,11.896,3706
 5819,96472.227,12.340,3706
 5820,96484.008,11.777,3706
 5821,96494.680,10.677,3706
 5822,96508.055,13.372,3706
 5823,96520.648,12.596,3706
 5824,96532.039,11.390,3706
 5825,96544.953,12.918,3706
 5826,96557.695,12.735,3706
 5827,96571.016,13.321,3706
 5828,96586.719,15.707,3706
 5829,96598.805,12.091,3706
 5830,96612.016,13.205,3706
 5831,96622.992,10.976,3706
 5832,96634.156,11.166,3706
 5833,96646.820,12.669,3706
 5834,96659.813,12.987,3706
 5835,96670.469,10.658,3706
 5836,96682.086,11.613,3706
 5837,96694.609,12.531,3706
 5838,96707.539,12.926,3706
 5839,96719.008,11.464,3706
 5840,96731.203,12.202,3706
 5841,96742.766,11.559,3706
 5842,96755.250,12.485,3706
 5843,96767.672,12.419,3706
 5844,96781.023,13.350,3706
 5845,96793.789,12.767,3706
 5846,96811.172,17.383,3706
 5847,106892.742,10081.569,3706
 5848,106897.078, 4.343,3706
 5849,106907.297,10.210,3706
 5850,106918.578,11.289,3706
 5851,107004.000,85.417,3706
 5852,107095.281,91.286,3706
 5853,107161.516,66.232,3706
 5854,107172.797,11.280,3706
 5855,107185.992,13.194,3706
 5856,107197.539,11.555,3706
 5857,107210.039,12.497,3706
 5858,107223.273,13.239,3706
 5859,107235.602,12.327,3706
 5860,107247.844,12.239,3706
 5861,107260.648,12.798,3706
 5862,107273.203,12.557,3706
 5863,107285.195,11.999,3706
 5864,107297.367,12.161,3706
 5865,107308.883,11.527,3706
 5866,107320.023,11.133,3706
 5867,107330.016, 9.993,3706
 5868,107340.508,10.495,3706
 5869,107352.383,11.874,3706
 5870,107363.156,10.775,3706
 5871,107374.195,11.043,3706
 5872,107384.781,10.581,3706
 5873,107395.664,10.878,3706
 5874,107406.367,10.707,3706
 5875,107417.211,10.847,3706
 5876,107427.648,10.433,3706
 5877,107437.555, 9.914,3706
 5878,107447.516, 9.953,3706
 5879,107459.430,11.919,3706
 5880,107470.117,10.683,3706
 5881,107479.891, 9.777,3706
 5882,107489.656, 9.762,3706
 5883,107499.938,10.284,3706
 5884,107509.922, 9.986,3706
 5885,107519.688, 9.761,3706
 5886,107528.922, 9.241,3706
 5887,107538.109, 9.179,3706
 5888,107547.891, 9.783,3706
 5889,107557.422, 9.530,3706
 5890,107568.156,10.741,3706
 5891,107578.273,10.115,3707
 5892,107588.391,10.117,3707
 5893,107598.305, 9.908,3707
 5894,107608.516,10.215,3707
 5895,107619.469,10.954,3707
 5896,107629.789,10.317,3707
 5897,107640.211,10.430,3707
 5898,107650.438,10.222,3707
 5899,107660.969,10.524,3707
 5900,107671.313,10.347,3707
 5901,107682.055,10.743,3707
 5902,107693.047,10.992,3707
 5903,107704.172,11.127,3707
 5904,107716.102,11.929,3707
 5905,107727.734,11.634,3707
 5906,107739.367,11.628,3707
 5907,107749.297, 9.928,3707
 5908,107759.523,10.239,3707
 5909,107769.836,10.309,3707
 5910,107779.609, 9.772,3707
 5911,107789.336, 9.726,3707
 5912,107799.555,10.219,3707
 5913,107809.453, 9.897,3707
 5914,107820.195,10.745,3707
 5915,107830.484,10.288,3707
 5916,107841.477,10.992,3707
 5917,107852.297,10.814,3707
 5918,107862.328,10.030,3707
 5919,107872.492,10.174,3707
 5920,107883.430,10.937,3707
 5921,107893.797,10.363,3707
 5922,107904.609,10.814,3707
 5923,107915.594,10.989,3707
 5924,107927.984,12.386,3707
 5925,107938.633,10.645,3707
 5926,107951.211,12.583,3707
 5927,107961.758,10.548,3707
 5928,107971.383, 9.621,3707
 5929,107982.320,10.936,3707
 5930,107993.547,11.235,3707
 5931,108005.945,12.399,3707
 5932,108016.344,10.392,3707
 5933,108026.563,10.223,3707
 5934,108036.906,10.340,3707
 5935,108046.898, 9.993,3707
 5936,108058.547,11.648,3707
 5937,108068.602,10.060,3707
 5938,108080.547,11.945,3707
 5939,108090.633,10.077,3707
 5940,108102.047,11.419,3707
 5941,108112.570,10.525,3707
 5942,108122.359, 9.783,3707
 5943,108133.266,10.916,3707
 5944,108143.664,10.386,3707
 5945,108154.102,10.439,3707
 5946,108164.367,10.271,3707
 5947,108175.773,11.404,3707
 5948,108187.086,11.313,3707
 5949,108197.719,10.628,3707
 5950,108207.766,10.054,3707
 5951,108217.797,10.028,3707
 5952,108228.320,10.522,3707
 5953,108238.938,10.622,3707
 5954,108250.305,11.360,3707
 5955,108261.727,11.424,3706
 5956,108273.688,11.966,3706
 5957,108286.109,12.421,3706
 5958,108297.352,11.242,3706
 5959,108308.477,11.127,3706
 5960,108319.383,10.905,3706
 5961,108329.375, 9.986,3706
 5962,108339.047, 9.674,3706
 5963,108350.852,11.805,3706
 5964,108360.992,10.141,3706
 5965,108371.133,10.141,3706
 5966,108381.469,10.335,3706
 5967,108392.266,10.802,3706
 5968,108402.906,10.640,3706
 5969,108413.508,10.601,3706
 5970,108423.609,10.103,3706
 5971,108435.195,11.584,3706
 5972,108445.406,10.206,3706
 5973,108455.398, 9.992,3706
 5974,108465.945,10.555,3706
 5975,108476.422,10.475,3706
 5976,108488.711,12.281,3706
 5977,108500.039,11.333,3706
 5978,108510.789,10.747,3706
 5979,108520.867,10.087,3706
 5980,108531.047,10.171,3706
 5981,108540.945, 9.906,3706
 5982,108550.594, 9.648,3706
 5983,108561.094,10.495,3706
 5984,108571.289,10.195,3706
 5985,108582.461,11.171,3706
 5986,108592.867,10.410,3706
 5987,108603.336,10.464,3706
 5988,108613.063, 9.729,3706
 5989,108623.672,10.611,3706
 5990,108633.688,10.013,3706
 5991,108644.266,10.586,3706
 5992,108654.930,10.665,3706
 5993,108666.047,11.106,3706
 5994,108677.211,11.173,3706
 5995,108688.320,11.099,3706
 5996,108699.125,10.811,3706
 5997,108709.430,10.306,3706
 5998,108720.727,11.294,3706
 5999,108732.133,11.404,3706
 6000,108743.227,11.103,3706
 6001,108755.492,12.259,3706
 6002,108767.141,11.651,3706
 6003,108779.305,12.155,3706
 6004,108790.508,11.211,3706
 6005,108801.109,10.598,3706
 6006,108811.516,10.414,3706
 6007,108822.633,11.106,3706
 6008,108834.188,11.560,3706
 6009,108845.023,10.834,3706
 6010,108856.164,11.145,3706
 6011,108867.328,11.159,3706
 6012,108878.883,11.563,3706
 6013,108890.023,11.138,3706
 6014,108901.242,11.220,3706
 6015,108911.016, 9.770,3706
 6016,108921.500,10.484,3706
 6017,108932.070,10.572,3706
 6018,108942.805,10.734,3706
 6019,108953.188,10.386,3706
 6020,108964.469,11.276,3706
 6021,108975.875,11.411,3706
 6022,108987.875,11.995,3706
 6023,108998.836,10.968,3706
 6024,109011.414,12.569,3706
 6025,109022.930,11.522,3706
 6026,109032.531, 9.603,3706
 6027,109042.172, 9.639,3706
 6028,109054.453,12.282,3706
 6029,109068.508,14.050,3706
 6030,109079.656,11.147,3706
 6031,109090.484,10.836,3706
 6032,109101.531,11.042,3706
 6033,109113.047,11.510,3706
 6034,109123.719,10.675,3706
 6035,109134.945,11.233,3706
 6036,109145.320,10.368,3706
 6037,109155.422,10.103,3706
 6038,109165.055, 9.630,3706
 6039,109176.563,11.512,3706
 6040,109187.906,11.345,3706
 6041,109199.422,11.515,3706
 6042,109211.188,11.765,3706
 6043,109222.734,11.544,3706
 6044,109234.711,11.979,3706
 6045,109246.383,11.671,3706
 6046,109257.734,11.348,3706
 6047,109269.828,12.096,3706
 6048,109282.805,12.980,3706
 6049,109293.688,10.884,3706
 6050,109305.438,11.751,3706
 6051,109316.789,11.346,3706
 6052,109327.344,10.557,3706
 6053,109337.328, 9.982,3706
 6054,109348.906,11.584,3706
 6055,109359.734,10.824,3706
 6056,109371.430,11.697,3706
 6057,109382.414,10.986,3706
 6058,109394.922,12.512,3706
 6059,109405.492,10.565,3706
 6060,109416.094,10.601,3706
 6061,109427.219,11.131,3706
 6062,109437.344,10.118,3706
 6063,109446.781, 9.435,3706
 6064,109458.375,11.595,3706
 6065,109469.063,10.684,3706
 6066,109480.438,11.382,3706
 6067,109492.227,11.786,3706
 6068,109502.867,10.647,3706
 6069,109513.195,10.325,3706
 6070,109523.938,10.746,3706
 6071,109535.055,11.108,3706
 6072,109544.922, 9.875,3706
 6073,109556.844,11.921,3706
 6074,109567.430,10.581,3706
 6075,109576.945, 9.518,3706
 6076,109587.883,10.936,3706
 6077,109599.398,11.519,3706
 6078,109610.547,11.144,3706
 6079,109620.500, 9.957,3706
 6080,109630.992,10.485,3706
 6081,109642.852,11.862,3706
 6082,109653.344,10.489,3706
 6083,109664.695,11.356,3706
 6084,109674.586, 9.898,3706
 6085,109685.023,10.430,3706
 6086,109695.602,10.579,3706
 6087,109707.852,12.249,3706
 6088,109718.695,10.839,3706
 6089,109730.625,11.934,3706
 6090,109741.922,11.300,3706
 6091,109751.906, 9.982,3706
 6092,109762.891,10.989,3706
 6093,109774.992,12.098,3706
 6094,109787.195,12.204,3706
 6095,109798.305,11.103,3706
 6096,109809.133,10.836,3706
 6097,109818.898, 9.766,3706
 6098,109830.383,11.479,3706
 6099,109840.734,10.352,3706
 6100,109851.734,10.999,3706
 6101,109863.773,12.041,3706
 6102,109874.727,10.950,3706
 6103,109887.188,12.463,3706
 6104,109898.836,11.656,3706
 6105,109909.570,10.732,3706
 6106,109923.273,13.702,3706
 6107,109935.195,11.923,3706
 6108,109946.195,10.999,3706
 6109,109957.055,10.854,3706
 6110,109967.938,10.891,3706
 6111,109979.367,11.419,3709
 6112,109992.734,13.369,3709
 6113,110004.133,11.402,3709
 6114,110015.773,11.643,3709
 6115,110027.414,11.634,3709
 6116,110040.461,13.049,3709
 6117,110053.320,12.859,3709
 6118,110065.477,12.161,3709
 6119,110076.750,11.274,3709
 6120,110087.977,11.220,3709
 6121,110099.375,11.404,3709
 6122,110111.469,12.096,3709
 6123,110123.125,11.657,3709
 6124,110133.813,10.682,3709
 6125,110144.727,10.912,3709
 6126,110155.805,11.081,3709
 6127,110166.641,10.832,3709
 6128,110177.828,11.192,3709
 6129,110189.594,11.766,3709
 6130,110200.906,11.317,3709
 6131,110211.820,10.907,3709
 6132,110223.031,11.213,3709
 6133,110235.969,12.937,3709
 6134,110248.586,12.619,3709
 6135,110261.961,13.373,3709
 6136,110274.695,12.733,3709
 6137,110288.656,13.958,3709
 6138,110300.938,12.293,3709
 6139,110312.469,11.522,3709
 6140,110324.266,11.803,3709
 6141,110335.297,11.027,3709
 6142,110347.203,11.910,3709
 6143,110358.453,11.247,3709
 6144,110369.797,11.345,3709
 6145,110381.336,11.531,3709
 6146,110393.414,12.082,3709
 6147,110404.508,11.095,3709
 6148,110416.008,11.500,3709
 6149,110427.203,11.196,3709
 6150,110438.625,11.420,3709
 6151,110451.000,12.374,3709
 6152,110463.781,12.787,3709
 6153,110476.102,12.319,3709
 6154,110488.117,12.019,3709
